Sample File	E:\Data\2020winter\SMPS\pku2020winter\smps20201225.1.S80
Classifier Model	3080
DMA Model	3081
DMA Inner Radius(cm)	0.00937
DMA Outer Radius(cm)	0.01961
DMA Characteristic Length(cm)	0.44369
CPC Model	3772
Gas Viscosity (kg/(m*s))	1.822e-005
Mean Free Path (m)	6.642e-008
Channels/Decade	64
Multiple Charge Correction	TRUE
Nanoparticle Aggregate Mobility Analysis	FALSE
Diffusion Correction	TRUE
Gas Density	0.0012
Units	dw/dlogDp
Weight	Number
20	12/25/20	17:30:00		0	0	0	0	0	0	0	152.108	0	120.807	973.782	1476.86	3226.6	3729.35	5663.81	7181.4	8712.69	9851.15	10951	11819.2	13882.2	16989.4	18003.5	18403.3	19049.8	20598.3	21367.9	21503.5	22150.4	22758	22635.6	24915.7	25814	27604	28422.7	30006.7	30993.9	29810.6	32263.7	32090.7	30328.4	28904.4	28854.9	30042.1	30073.9	28149.4	28727.7	28655.4	28424.8	29252.7	27105.5	27114.4	27803.9	28794.1	29289.3	29663.2	33005.9	32516.5	35235.9	34330.6	36584.5	35870.3	35023	35140.1	32149.8	31445.7	30764.1	29811.9	28042.3	28890.6	27534.8	24638.6	23425.3	22961.1	20805.3	19905.6	19805	17787.4	16685.6	15294.6	15697.7	13163	11036.1	10351.1	9010.25	8838.14	7315.74	6557.66	5787.38	5281.85	4628.42	4461.84	3549.86	3204.35	2611.67	2940.2	2525.13	2209.43	1967.31	1494.23	1536.5	1149.65	1066.02	1001.71	738.044	723.793	704.787	542.111	428.584	533.346	280	15	FALSE	1	None	4	0.4	1	1	10.1795	9780.1	11.5478	604.296	1.2		Normal Scan	1.26	5.64061	1000	76.2617	95.4515	75.3497	101.815	1.98893	28172.1	
21	12/25/20	17:35:00		0	348.011	0	0	0	0	0	0	135.325	966.619	822.194	1671.52	4092.71	7860.26	8490.06	10600.4	10608.7	12979.9	11383.2	13588.2	15978.6	15572.7	16195.6	18259.4	18350.2	19609.4	19838.5	19529.1	20114.7	18156	20178.2	19986.2	21625.2	22244.4	22261.5	22663.8	25231.5	25081.6	25789.8	26603.7	26071.1	27105.6	26497.6	27666	26695.7	26311.7	27398.3	27649.7	27541.6	27085.8	26466.6	25539.3	25377.7	25700.2	28353.8	29371.9	31602	32767.3	34466.5	36340.3	36774.7	34751.1	36189.1	34030.6	33088.9	31122.5	30316.7	29497	27865.3	27012.1	27225.3	24878.9	23504.6	22530.5	20963.5	20190.3	17714.9	17865.4	15321.8	14462.3	13668.6	11547.6	10742.5	9919.41	9255.9	9066.3	7004.46	6840.27	5632.22	5382.96	4763.48	4468.28	3722.6	3182.16	2976.88	3203.6	2598.05	2312.8	1986.59	1700.63	1642.25	1094.9	913.014	972.143	934.567	682.466	613.912	762.248	572.089	251.269	280	15	FALSE	1	None	4	0.4	1	1	10.1795	9780.1	11.5478	604.296	1.2		Normal Scan	1.26	5.64061	1000	79.306	96.9598	76.0395	101.815	2.02121	26821	
22	12/25/20	17:40:00		412.436	0	0	0	0	0	0	0	0	362.42	540.99	1279.94	2071.9	3312.48	6063.57	5967.84	8206.01	11359.6	13009.8	12154.8	14886.1	13182.5	13480.7	13379.3	15138.1	16488.7	15701.1	16819.7	19372.8	18811.2	19300.2	21840	22840.9	22658.7	24026.9	25070.9	26193.3	26117.5	25668.2	28515.4	26032	27300.5	26699.1	25247.7	26299.3	26894.7	25167	26613.8	27334.9	25354.9	26135.5	24921	25307.8	25009.5	26438	28015.5	30153	32872.9	36302.9	37288.2	35979.5	35555.5	35509.2	33884.5	34226.6	31815.4	31453.8	30858.1	29003.6	28278.2	25728.2	25442.6	24093.8	22066.2	20843.4	20579.5	18545.9	18126.9	16386.6	15117.4	14180.2	12733.3	11259.7	10083.9	9694.22	8071.07	7791.67	6934.9	5730.15	6099.98	4995.58	3911.93	3792.44	3266.31	2687.21	2693.12	2130.82	2144.27	1906.82	1450.22	1310.45	1036.85	1263.51	948.585	783.002	537.832	682.316	492.849	446.478	503.085	280	15	FALSE	1	None	4	0.4	1	1	10.1795	9780.1	11.5478	604.296	1.2		Normal Scan	1.26	5.64061	1000	82.0254	98.8443	78.386	98.2172	1.98838	26291.9	
23	12/25/20	17:45:01		0	0	0	0	0	0	0	0	135.325	362.42	649.188	1083.03	1953.76	2770.1	3841.78	4897.85	6201.75	8085.15	10769.1	13483.3	14163.7	13614.9	16209.3	16675.5	18222.9	18046.1	19287.4	20454.7	22712.7	23719.3	24263.3	27096.6	25514.1	26192.6	29597.8	29370.9	30117.1	29229	29085.5	27501.3	27926.4	28311.1	28517.8	27006.7	27419.7	25979.2	26358.2	26520.3	25114	26257.4	26637.3	26098.1	25682.7	26197.8	26213.1	28626.4	30510.5	32259.8	34046.5	34897.2	36034.6	34927.1	35774.7	32766.7	32341.6	31696.6	30109.2	28125.1	28372.8	27318.3	26103.2	24914.2	23689	22361.9	20910.8	20923.8	18725.1	17727.1	16653.3	15467.4	13445.1	11866.4	11735.6	10076.2	9621.03	8342.23	7527.1	7097.66	5919.3	5642.32	4515.63	4384.87	3440.7	3377.72	3336.62	2571.7	2032.37	2008.55	1572.82	1808.81	1594.86	1326.67	1118.95	881.864	847.804	505.401	612.628	508.487	350.894	343.134	280	15	FALSE	1	None	4	0.4	1	1	10.1795	9780.1	11.5478	604.296	1.2		Normal Scan	1.26	5.64061	1000	77.9106	96.6528	76.4167	101.815	1.98581	27019.4	
24	12/25/20	17:50:00		0	0	0	0	0	0	0	0	135.325	0	649.188	787.657	1450.45	2173.82	3112.53	4944.52	5323.08	6727.95	8592.56	10463.3	10513.1	12950.8	16963.8	16188.6	18140.3	18026.8	19696	20812.3	22276.7	23874.6	23949.6	25506.5	25009.5	26947.2	29244.2	28853.5	28822.3	28800.3	28694.5	29649	28948	29293.8	29053.7	29993.7	28859.4	28124.5	28698.9	28694.9	29834.1	27405.3	27333.2	27185.1	27958.4	27186.9	28473.4	30204.7	33276	35703.4	35036	36762.9	36696.1	36016.3	34010.5	32856.6	32794.4	32629.8	28588.2	29947.2	28727.5	27017	26874.8	24336.5	23903.3	22750.4	22322.3	20995.1	20098.3	18458.3	16595.3	14980.9	13934.2	12585.6	11424.1	10929.1	9192.82	9393.83	7764.64	7603.03	5963.7	5057.36	5312.07	4363.75	4127.44	3214.46	2943.11	2956.18	2166.05	2248.48	2140.03	1873.8	1514.86	1130.66	1138.17	845.134	914.392	915.445	647.788	618.781	558.776	306.39	280	15	FALSE	1	None	4	0.4	1	1	10.1795	9780.1	11.5478	604.296	1.2		Normal Scan	1.26	5.64061	1000	78.8157	97.6398	77.612	98.2172	1.96641	27526.4	
25	12/25/20	17:55:00		824.873	696.023	0	0	221.665	0	0	0	135.325	0.332419	843.666	1258.02	2849.61	4271.55	5216.04	8578.89	10646.9	10417.8	11821.9	13431	16669.8	15363.8	16868.3	20531.7	21270.5	21800.1	21605.4	21661.5	21812.5	22665	24678.8	24913.5	27762.7	26702.9	28354.2	30197.6	30722	31460.6	30434.7	32339.7	33491	32077.2	32801.1	31738.7	32357.9	32244	31464.5	30859.1	29854.3	30397.6	30411.7	29294.1	31062.3	29926	29381.5	31112.4	33242.1	35565.4	34603.8	36479.5	37637	36781.8	35182	33740.7	33942.2	32614.1	31886.1	30028.5	30453	29092.4	29668.3	24842.9	24255.6	24610.8	21307.6	21065	19201	17768.8	17260.9	14694.4	14777.1	12582.3	11999.8	10010.7	10128.3	8606.53	8473.31	6995.24	6371.29	5808.37	5090.96	4103.94	3505.82	3867.1	2767.35	2934.59	2690.39	2061.93	1996.39	1815.71	1211.68	1144.26	1109.49	1043.84	875.409	656.101	920.542	779.783	558.283	389.607	280	15	FALSE	1	None	4	0.4	1	1	10.1795	9780.1	11.5478	604.296	1.2		Normal Scan	1.26	5.64061	1000	75.2962	95.0156	74.9388	101.815	1.99079	29354.7	
26	12/25/20	18:00:00		0	0	0	0	0	0	0	0	0	120.807	649.188	787.657	2308.78	3100.8	4318.8	7131.37	8929.32	11513.2	11816.6	13731.4	14872.3	17691.2	19051.3	19401.1	21579.5	21903.1	23011.7	23340.7	25189.9	25129.1	28504.5	26892.2	27516.1	29274.8	30558.2	31825.9	31525.1	31133.8	32338.5	31199.5	30777	33560	31687.6	32519.6	30944.9	31187.3	32644.3	31469.9	32150.4	32056.3	31582.1	30569.4	29152.7	29271	31128.2	30654.4	31149.4	33601.2	35278	36053.3	35906.4	37090.9	35067	34632	34229	32597	32129.4	32692.2	30829.1	28111.4	28513.1	26086.7	25475.6	23279.4	22910.9	22239.5	19739.8	18959.1	16753.8	16240	14505.3	13095.7	11062.5	10593.4	10328	8342.6	7817	7523.49	6139.54	5896.72	5141.96	4622.46	4136.33	3339.87	2648.06	2704.71	2351.37	1758.48	1954.82	1326.75	1238.85	1035.42	985.576	906.877	837.882	747.328	719.664	491.675	571.596	383.66	280	15	FALSE	1	None	4	0.4	1	1	10.1795	9780.1	11.5478	604.296	1.2		Normal Scan	1.26	5.64061	1000	74.3722	94.4616	74.698	105.545	1.98126	29694.9	
27	12/25/20	18:05:00		824.873	0	296.157	257.599	221.665	0	171.589	0	0	0	108.198	492.285	1095.22	2992.24	3704.75	5312.54	7507.19	8078.02	9695.35	11540.3	12219.6	14281.2	17439.8	18219.7	18755.5	20007.6	19671	22561.9	22704.3	23381.3	22632.5	23679.5	24242	24361	23621.4	27768.8	26348.2	28113.5	26624.5	28559.8	29052.3	28544.8	29556.7	29424.8	30440.6	29885.2	29211.8	28118.6	28584	28716.8	28572.6	28600.6	30579.9	29041.9	28998.6	30383.9	33180.6	32641.8	34753.3	35338.7	36028.4	36208.1	36193.1	34987.8	35070.8	33346.8	33007.3	30643.4	29437.7	30022.5	28355.7	27694	26027.1	25204.4	23086.6	22223.1	20355.1	19245.8	17391.5	16626	14653.9	12875.1	12980.4	11240.1	10254.9	9213.12	8081.28	7144.48	6623.63	6026.42	4887.11	4627.38	3653.66	3341.76	3081.98	2685.13	2372.03	1955.28	1803.23	1717.35	1361.37	1248.6	1301.95	738.16	762.827	646.779	577.069	508.005	444.557	494.438	280	15	FALSE	1	None	4	0.4	1	1	10.1795	9780.1	11.5478	604.296	1.2		Normal Scan	1.26	5.64061	1000	80.0055	98.3319	78.1127	105.545	1.97854	28118.4	
28	12/25/20	18:10:00		824.873	348.011	888.471	0	664.996	0	0	0	0	0	324.594	352.233	1280.61	3019.48	5013.99	8238.98	9145.22	12590.6	15015.4	16730.9	19296.4	20531.3	21085.3	24830.3	23423.7	25239.7	25046.8	24858	25499.1	28235.9	28089.4	27971.6	27686.5	26816.3	28381	28836	30086.4	30028	30362.2	29041.8	29937.3	29346	29431.3	30562.3	29411.6	30167.7	32237.4	30822.4	30740	30592.1	30693.6	29678.8	29558.5	31930.1	32508.9	31180.2	31925.1	32598.4	35170.6	35417.3	36136.1	36436.1	36607	36279.7	34377.4	34656.4	32733.4	31761.1	30471.3	28858.2	28918.1	26925.9	25822	23450.2	23203.6	23211.5	19931.6	19570.6	17431.9	16801.6	14919.9	13457.7	11600.1	11756.9	9767.13	8688.16	7690.24	7308.83	6413.39	5345.58	4964.86	4496.28	3671.88	3343.93	3032.05	2538.52	2827.1	2144.12	1640.32	1686.63	1296.26	1183.09	1031.19	950.347	734.804	673.571	614.165	652.646	553.701	478.225	280	15	FALSE	1	None	4	0.4	1	1	10.1795	9780.1	11.5478	604.296	1.2		Normal Scan	1.26	5.64061	1000	74.8198	94.2828	73.9739	109.411	2.00951	30042.8	
29	12/25/20	18:15:00		1649.75	696.023	888.471	515.197	221.665	0	0	152.108	0	0	0	590.743	976.881	1468.98	4140.29	4523.53	5574.55	7698.6	8650.12	10910.4	12015.3	12616.6	15061.6	17255.5	17757.6	19761.8	21360.4	23851.8	27399	28012	26584.6	28033.4	27920.1	27911.6	27992.4	29628.3	30173.9	31337.8	29844.7	31317.5	31111.8	30611	31097.4	31627.4	30579.3	29429.1	30937.9	30093.8	30173	31060	30858	30755.1	31390.1	30638.3	31241	31369.8	31684.9	33622.4	33466.1	36574.5	35821.8	36296.4	35013.7	33004.5	32549.4	32574.9	29718.6	30351.4	29134.3	28404.4	26277	25821.9	25138.5	24077.3	22867.5	20898.2	19756	18441	16984	16011.2	14481.2	13174.3	11863	11307	9695.12	8862.18	8233.94	7036.49	6369.65	5835.1	5353.05	4606.07	3751.32	4150.94	3230.43	3046.79	2824.07	2314.22	2128.48	2047.53	1820.25	1365.19	1268.39	979.61	662.571	552.669	561.162	396.778	441.404	194.53	280	15	FALSE	1	None	4	0.4	1	1	10.1795	9780.1	11.5478	604.296	1.2		Normal Scan	1.26	5.64061	1000	76.527	96.5187	76.5118	98.2172	1.97352	28758	
30	12/25/20	18:20:00		3711.93	0	592.314	0	0	194.625	171.589	0	135.325	241.613	108.198	787.657	1509.73	2282.18	4048.63	4869.74	7950.29	8649.01	8932.85	13029.7	14835.9	17358.5	15500.3	15858.6	17365.7	18208.8	19249.2	19862.4	21082.9	22292.6	20974.2	22029.9	23493.2	24638.2	26978	26842.5	27546.2	27500.8	26237.5	27546.5	29039.1	29335.9	28787.4	30029.7	28725.2	28814.1	28997	28847.6	29363.8	29573.8	27917	27957.9	27309.5	28840	28400	28580.9	30110.3	30945.7	31212.5	33414	32542.1	33342.3	33318.4	32838.3	32555.4	31598.7	30660.6	30101.6	28773.9	28905	28086.6	26007.6	25513.4	23226	21921.3	20401.8	18979.2	18964.8	17236.8	15498.6	13910.2	12689.9	11560.8	10620.1	9360	9047.79	8188.54	7787.03	6519.08	6029.47	4925.76	4541.99	4140.35	3232.31	3276.31	3022.21	2475.92	2469.81	2114.36	1905.54	1540.08	1254.93	1135.02	903.661	810.277	791.662	701.442	691.929	534.574	349.617	280	15	FALSE	1	None	4	0.4	1	1	10.1795	9780.1	11.5478	604.296	1.2		Normal Scan	1.26	5.64061	1000	78.3017	98.1752	77.373	98.2172	1.9996	27278.5	
31	12/25/20	18:25:00		3299.49	1392.05	888.471	257.599	443.331	194.625	171.589	0	0	241.613	108.198	590.743	444.037	1545.07	3134.36	5134.75	6888.95	9447.31	11447.5	12797.6	14690.5	14713.7	18988.7	18808.2	20364.7	20965.3	23625.2	24334.3	23498.3	25441.2	25719.4	26404.3	26266.5	28000.2	30167.1	30056.1	30600.1	31039.1	32045.7	33918.4	31483.1	31511.6	33313.5	32446.2	32591.7	32776	32938.8	31239.9	30913.1	31578.8	31806	31501.7	29254.7	29975.8	31053.9	32493.6	33475.6	34958.1	35590.9	37362.4	37079.1	34712.9	35038.7	36177.5	34134.5	32985	29819.7	29670.3	29145.5	28190	27448.7	25527.3	26308.7	24088.6	23407.3	20618.6	19412.2	18499.8	18166.2	16452.1	14493.2	13919.8	12533.3	10911.5	10645.7	9560.37	8594.79	7671.19	6548.69	6242.38	5582.97	4187.91	3742.07	3852.91	3542.59	3049.08	2566.45	2496.95	2068.21	1689.28	1566.94	1231.51	1061.59	982.312	915.076	676.328	614.291	689.34	316.533	321.521	280	15	FALSE	1	None	4	0.4	1	1	10.1795	9780.1	11.5478	604.296	1.2		Normal Scan	1.26	5.64061	1000	75.525	95.8253	75.6794	98.2172	1.98669	29617.1	
32	12/25/20	18:30:00		2059.65	2436.08	592.314	515.197	886.661	389.251	0	0	0	120.807	216.396	492.285	917.607	1441.94	2366.25	5400.08	6581.24	8048.49	9663.15	13725.7	14381.5	16878.4	19148.1	21077.5	21986.5	23282.4	26976.9	25721.2	27945.2	27743.9	29367.4	29490.4	31091.1	30088.7	32231.2	33597.5	34114.7	34374.7	33375.6	35361.5	34377.8	34557.1	35368.7	34672.6	35441.1	34622.6	32739.7	31602.4	33318.8	32515.2	33270.4	33668.1	32434.6	32226.9	32928.1	33020.2	33678.7	36674.7	36039.2	37113.3	36390.8	36294.8	35324.6	35475.9	33455.2	33171.1	32305.1	31679.5	29608.2	28759.8	26925.3	26641.5	25013	24651.9	22492.5	20969.9	19890.6	18837.7	16329.8	15615.8	15064.8	13219	11959.4	11102.2	9940.09	8968.31	8046.73	7938.22	6516.47	6139.35	5632.87	4668.27	3982.58	3398.04	2734.9	3283.85	2411.52	2195.64	2075.11	1891.93	1671.22	1101.01	931.783	769.7	1030.9	682.341	776.916	579.288	595.551	446.346	280	15	FALSE	1	None	4	0.4	1	1	10.1795	9780.1	11.5478	604.296	1.2		Normal Scan	1.26	5.64061	1000	73.1697	93.7568	74.1215	98.2172	1.97617	30842.9	
33	12/25/20	18:35:00		2887.05	1392.05	0	515.197	221.665	389.251	0	0	0	483.227	108.198	450.69	1162.27	2146.78	3709.55	6354.61	7346.46	10489.4	12515.7	14469	15331.5	18200.5	17743.4	19714.1	22744.8	23873.9	24574.6	26608.7	29710.8	28333.2	30523.1	31242.7	30809.2	34533.3	33965.1	34534.7	36107.1	36358.2	35262.3	36967	35921.7	36869.4	35223.2	37063.4	35888.5	35165.1	35540.8	33355	34620.6	34875.2	32725.4	33123.9	32913.3	32594.7	33501.5	33585	35327.9	35998.5	35402.7	35949.3	35890.9	37151.1	35356.2	33377.8	35378.4	33486	31925.8	31286	29769.2	29185.1	28295.6	26817	24981	24823.3	22969.1	21942.7	19743.1	18357.3	17043.1	15376	15058.3	13888	12327.4	10972.9	10234.1	9232.94	8487.31	7322.14	6298.25	6225.92	5661.48	4351.38	3509.75	3564.89	3676.65	2824.48	2681.9	2097.11	1950.24	1445.32	1368.75	1232.86	1330.63	1043.63	958.666	472.346	797.453	631.621	568.936	594.403	280	15	FALSE	1	None	4	0.4	1	1	10.1795	9780.1	11.5478	604.296	1.2		Normal Scan	1.26	5.64061	1000	71.7001	92.8653	73.3209	105.545	1.97723	31584.2	
34	12/25/20	18:40:00		2474.62	696.023	888.471	1030.39	0	389.251	0	0	0	120.807	216.396	689.2	1509.52	3675.27	4469.77	6426.46	7861.78	10417.3	13666.1	14910.8	18239.4	16528	20770.6	23334.9	24405	23955.8	27160.8	27889.6	27232.8	28301.9	31494	31956.1	31927.7	33032.5	33894.3	33707.2	35007.2	35791.3	35887.8	35051.9	36202.9	33462.7	36127.2	36704.8	35314.4	35475	34477.5	34540.9	33919.3	35501.8	33766.9	34403.9	33958.8	33720.8	33945.7	34864	35309	35526.5	35439.7	35799.6	36623.7	35667.9	35628	34543.4	34434	32692	31804	30919.1	28978	29459.6	28967.2	25416.7	25588.2	24620.1	23646.1	22952.4	21137.6	19382.2	16988.3	15253.2	14992.8	13842.4	12199.1	10737.3	10654.6	9005.06	8785.77	7423.94	6391.47	6050.64	5051.65	4614.86	4317.14	3286.35	2820.36	3368.76	2890.29	2448.71	1946.76	1709.41	1627.29	1567.13	1453.98	1311.13	905.86	806.374	632.007	634.66	518.847	562.524	280	15	FALSE	1	None	4	0.4	1	1	10.1795	9780.1	11.5478	604.296	1.2		Normal Scan	1.26	5.64061	1000	71.5834	92.8142	72.9626	55.2316	1.98972	31886.4	
35	12/25/20	18:45:00		824.873	1044.03	592.314	257.599	221.665	0	0	0	0	0	324.594	689.2	1864.96	2444.82	3692.52	7143.78	9196.94	10900.7	11591.9	14905	15755.5	18452.2	19917	22001.3	24639	23128.7	26606.1	27344.5	28037.3	31416.2	32291	31944.8	32487.9	33474.3	32841.4	33849.7	32987.7	34573.1	34452.5	34704.7	32268.6	33163.4	33456.7	33346.3	33018.1	32789.8	34004.1	34037.5	32072.1	34245.8	32625.7	31315.3	31769.6	32032	32657.9	33129.2	34241.4	33682.8	35523.7	36260.7	35640.4	33507.1	34734.8	34854.7	33762.3	32555.2	31750.6	30763	29819.5	27569.2	27817.3	26572.1	26238.6	24925.4	23964.9	21122.1	20198.3	19682	18332.4	16759.1	15937	13740.7	12844	11816.4	9930.44	9384.56	7643.52	7786.46	7101.24	6304	5617.65	4605.21	4352.06	3502.15	3627.64	3092.81	2289.37	2267.83	1930.17	1718.13	1725.42	1526.24	1042.37	1138.89	1065.6	947.876	864.7	673.011	664.52	546.312	280	15	FALSE	1	None	4	0.4	1	1	10.1795	9780.1	11.5478	604.296	1.2		Normal Scan	1.26	5.64061	1000	72.1646	93.8179	73.5468	98.2172	1.99789	31226.5	
36	12/25/20	18:50:00		1647.21	1044.03	0	257.599	221.665	0	0	0	0	0	324.594	393.828	976.881	2368.73	3836.98	5515.53	7520.21	7400.94	9271.14	13429.2	14705.4	15984.3	18176.5	18822.4	21193.9	23709	22837	24922	27610	27843.2	29401	32075	30959.8	32694.8	33833.9	34049.7	36734.1	36345.7	36250.6	36517	36657.2	37776	36798.3	35681.5	37382.7	35504.1	34267.1	34973.8	33905	32788.7	34291.9	31702.5	33123.2	32426.7	31243.6	33206.1	32977.1	33601.2	33514.7	34904.9	36610.9	34247.4	33438.6	34213.7	32949.8	32642.8	31044.1	29791.1	29155.6	28579.8	27081.8	25297.7	25527.4	22997.3	22331.8	21147.9	20304.7	17579.9	17211.8	16564.5	15920.8	14129.5	12568.9	11531	10931.5	9817.91	8973.86	7810.66	6540.31	5831.86	5098.57	5055.62	4000.5	3718.86	3264.08	3510.74	2530.59	2821.08	1996.76	2104.78	2078.74	1406.16	1269.41	1360.73	1130.41	933.039	846.731	726.727	444.557	536.046	280	15	FALSE	1	None	4	0.4	1	1	10.1795	9780.1	11.5478	604.296	1.2		Normal Scan	1.26	5.64061	1000	71.8072	94.306	74.2854	51.397	1.97765	30987.6	
37	12/25/20	18:55:00		824.873	696.023	592.314	257.599	221.665	0	0	0	135.325	0	432.792	492.285	1687.34	2439.59	2859.39	5768.25	6996.51	8599.96	10019.7	11378.5	13301.5	16290.9	17144.1	18217.5	20131	20199.2	23036.8	23098.5	23724.4	23263.7	26430.8	28015.4	27805.6	29264	31826.5	31487.8	32221.7	31837.7	34527.9	34256.2	35015.7	34771.1	33840.9	32526.2	32852.3	32481.9	34335.1	32453.2	32787.8	32291.4	32450	32991.6	33599	34897.1	32912.2	34835.1	35040.3	34802.9	36373.3	36010.2	35626.2	36836.9	35500.8	33993.9	33277.9	34757.3	30742.3	32061.6	30974.7	30627.4	29187.8	26778.2	26891.6	24568.8	23838.2	21698.9	21058.6	19605.8	18218	15718.7	15608.5	14343.3	13032.6	12721.6	10920.6	9607.15	8597.38	7690.08	6632.26	6284.61	5706.33	5387.01	4877.29	4287.91	3734.44	3093.85	3222.05	2262.52	2419.96	1984.55	1327.47	1428.46	1306.99	1308.33	986.271	782.766	868.045	760.624	387.669	562.524	280	15	FALSE	1	None	4	0.4	1	1	10.1795	9780.1	11.5478	604.296	1.2		Normal Scan	1.26	5.64061	1000	76.4034	97.0115	76.733	105.545	1.97698	30482	
38	12/25/20	19:00:00		0	348.011	296.157	515.197	0	0	0	0	0	241.613	540.99	1533.72	2080.09	4396.49	5564.72	10513.3	11236.8	13659.5	15789.2	16601.1	18666.5	20548	21833.9	23086.1	24042.7	26531.3	28047.1	27445.1	29643.5	31142.4	31166.3	33359	33194.5	33368.4	33224.3	33374.1	34815.2	33362.8	35371.3	34628.7	34709.3	35953.2	36323.6	35937	36773.7	35541.5	35344.4	34860.4	34743.9	34014.9	33275.2	34005.4	34115.4	33985.1	35531.9	35982.5	37432.2	36134.2	38155.2	37973.7	35953.2	35874	35504	35675	34397.9	31836.7	32151.2	31829.9	30324.8	31355.4	29863.4	28039.3	26995	24258	23851.1	21971.8	20192.5	20186.2	17303.6	17111	14826.4	13865.3	13200.9	12647.7	10763.3	10167.3	9266.61	7849.77	7653.96	6607.16	5915.79	5131.11	4435.44	3913.86	3885.72	2850.39	2919.46	2486.62	2284.6	1944.4	1619.84	1613.24	1312.58	1157.56	973.131	1084.24	755.349	728.865	757.69	478.225	280	15	FALSE	1	None	4	0.4	1	1	10.1795	9780.1	11.5478	604.296	1.2		Normal Scan	1.26	5.64061	1000	71.715	93.2339	72.8353	94.7464	2.00747	32792.7	
39	12/25/20	19:05:00		2052.96	7.78443	0	0	0	0	0	0	159.953	340.6	411.023	2004.08	2413.56	5437.07	8333.37	11003	15736.7	18623.5	22046.5	28730.1	27902	27046.4	27057.5	26535.4	26543.1	24527.8	25839.8	25985	26208.3	28313.7	29327.4	29447.1	30850.2	30779.2	32647.3	31591	30679	32308.5	31343.4	31752.4	31647	32358.6	33179.4	33100.3	33059.8	31776.3	29343.4	31851.3	31543.8	29391.6	29864.1	31542.2	30230.9	32679.9	32354.4	32723.4	33915	35637.6	34335	34872.6	36097.5	35366.4	33863.3	33601.2	32254.1	30327.8	31177	30701.1	29706.5	29805.2	29119.1	27605.2	26310	24781.3	23195.2	22263	20847.1	20627.2	17555.3	16901.3	15247.9	14538.5	12263.4	11759.9	10603.1	9374.52	8635.36	7666.26	7202.37	6364.38	5410.3	4368.44	4517.6	4021.59	3190	2899.11	3015.46	2355.3	2083.17	1697.98	1839.2	1352.53	1386.87	1062	1039.72	1140.03	792.697	708.5	388.655	467.959	280	15	FALSE	1	None	4	0.4	1	1	10.1795	9780.1	11.5478	604.296	1.2		Normal Scan	1.26	5.64061	1000	70.4971	92.1299	70.8696	101.815	2.05955	31857.6	
40	12/25/20	19:10:00		824.873	696.023	592.314	515.197	0	0	0	0	135.325	483.393	324.445	787.657	2072.1	3230.97	4479.37	6981.81	8787.59	11331.5	12783.5	14135.2	14354.8	16914.7	17995.9	19384.3	19711.3	20366.6	21600.5	23492.4	24890.8	25599.5	27136	29237.1	30330.8	31795.5	31533.8	32210.8	32535.6	34223.7	34040.6	33344.7	33708.5	35091.7	35619.2	34725.4	35287.5	34346.1	33615.5	35529.9	33952	33506.7	33565	32249.4	32342	31403.5	32057.8	33704.6	34964.1	34261.2	35226.7	35155.7	35353.4	34579.1	34165.1	33609.1	33851.4	32194.4	32100.4	29259.3	29320.9	28579.6	27399.3	25193.8	24939.7	24661.8	23371.7	21565.9	20584.8	19558.6	17430.6	16063.7	15718.9	14193.6	13357	11353.2	10595.3	9933.73	9044.17	8134.94	7740.45	6684.57	6176.94	4958	4796.76	4338.16	3755.96	3297.83	2941.93	2484.94	2343.82	1976.93	1538.67	1562.63	1333.07	1358.75	899.862	682.341	773.445	673.22	537.728	649.524	280	15	FALSE	1	None	4	0.4	1	1	10.1795	9780.1	11.5478	604.296	1.2		Normal Scan	1.26	5.64061	1000	73.6322	95.6501	75.095	53.2798	1.99503	30731.1	
41	12/25/20	19:15:01		1237.31	348.011	1184.63	0	0	194.625	0	0	135.325	0	324.594	1476.86	2782.56	3724.12	6598.2	8067.15	12069	13062	15834.6	16046	18380.4	19006.9	19256.6	20437.1	23170.4	25902.3	26673.9	26949.5	26013.9	30139.2	29588.4	29155.4	31605.6	31049.1	32506.1	31074.1	32839.7	34531.8	33688.9	33895.2	33888.5	34672.6	34774.6	35295.3	35641.6	36386.9	33706.2	34104.8	32810.2	31198.1	31707.6	32627.6	31027.9	30769.9	32110.5	32453.3	34123.2	35021.8	32999.5	35035.1	34604.1	33826.1	34122.5	32291.4	32390.4	32488.6	31338.2	30237.8	30000.6	28699.6	27262.9	27227.1	27140.4	25241.8	24948.9	22850	21946.8	19480.4	19298.8	17043.8	15809.9	15634.5	13952.6	11774.6	11980.3	11010.8	9850.48	8535.63	7619.78	6970.22	6187.64	4758.63	4644.45	4347.93	3713.45	3310.46	3194.69	2863.39	2136.18	2138.29	1631.34	1660.94	1580.34	1316.32	1106.31	965.595	863.543	783.064	867.327	662.49	280	15	FALSE	1	None	4	0.4	1	1	10.1795	9780.1	11.5478	604.296	1.2		Normal Scan	1.26	5.64061	1000	72.2441	95.26	73.8716	59.3523	2.03111	31619	
